review_id,review_year,text,stars,predictions,pred_probs_0
37hJOD3VptgocNykd-ttJA,2016,terrible service. was sat for 5 minutes and no one greeted us. asked to be moved & they agreed. this place is no comparison to a real brazilian steakhouse and they tried to charged us $10 for drinks we didn't get.... good thing i actually looked at the receipt to point it out,1,0,0.9981936119627078
Um4pD-2HTOd1x40FX8TdGA,2016,"watch out, shady.  we got discount and they applied tip based off original price.  not the actual price of the meal",1,0,0.7451914025164528
JTutMIbTJ_kXN57ykXk5GQ,2018,"for breakfast/ brunch this is one of the better buffets on the strip, especially with the bogo offer. so yes, i do check in here a lot. as i do eat here a lot for breakfast. if you are lucky enough to get a bogo coupon you can eat at this brazilian churrascaria, have an hour of all you can drink mimosas/ bloody mary's for under $13 a person! together you and your breakfast mate, with the coupon, will spend $25 plus $1 for water (per person). that is an incredible bargain! 

there is a little buffet that accompanies the meats carved tableside. there are nice breakfast items like french toast, eggs, cheese omelets, breakfast potatoes, breads, etc. there are also other items like vegetables, salads, rice, beans, hearts of palms and so on. there is something for everyone!

the meats carved tableside are very good. the sirloin is always a favorite as well as the chicken drumstick. two types of sausages make the round, both pork and chicken, as well as a delicious ham. it is not as big of a selection as during lunch or dinner time but for breakfast and for the price... i am not complaining.

as for the booze part, you can add one hour for $15 of all you can drink mimosas or bloody mary's. i normally choose the mimosas, actually the cranberry mimosa! i like to say that it is filtering my kidneys while the champagne passes through it. ;) they do serve a regular oj mimosa so you can always ask what juices they have for the day to make your mimosa.


for tourists or locals, this is a great breakfast find! i just might see you there. just look for the  table with the cranberry mimosa!",4,1,0.002244637997219301
AUExb-VrIGj7gIbQP0-0Tg,2015,"i had a great experience surrounded by great customer service and great atmosphere. i absolutely love the salad bar and it's freshness. very tasty drinks. 
i'm a meat lover with the exception of pork, and know what good meat taste like. 
i was really looking forward to trying the lamb and was a bit disappointed it wasn't the burst of flavor(i was expecting) it was rubbery and tasteless. 
did they have to put bacon on the chicken?!!! so sad...i was like ""no!"" 

 i really hope they start marinating the meats more and perhaps let it rest for a longer period of time for the meat to observe the flavors of the seasoning.

i like the fact that they do offer photography services....just incase you have great company but remember for 2 pics i paid $30. so take it easy (don't turn it into a photo shoot!) lol 
why not?! give the place a try, perhaps you'll have a better experience and of course we all have different tastebuds...;)",3,1,0.48297666382413285
I7cdNlm6ad_qrG1zuGfSzw,2016,"had one of the worst experiences eating here during my stay in las vegas. i don't know about the ayce, but stay away from the ala carte menu.

1. food: way too salty to eat, way too tough to chew, and on top of that, the food came out cold. it was most definitely the worst steak i've had in my life. 

2. service: slow, unfriendly, & inefficient. 

we talked to our server about the cold plates of food we had received. he didn't seem to care and didn't apologize once. he took our plates back without telling us what was going on, and we waited another 10-15 mins for the food to come back out. in the mean time, we asked to speak to the manager bc the service was so poor. but the manager was no where to be found. when the food came back out, it was cold again, and this time the steaks were over cooked. when the waiter came by and asked how it was the second time, we stated that it was not any better. he just said okay and walked away. in the end, we just ate the steaks, but i couldn't finish mine because it was way too salty to eat. finally, we were able to speak to the manager, but he wasn't any better. it made sense why the service was so horrible, because the manager, himself, was not up to par.",1,0,0.9999927734824198
ubit45tABt1JjFOFnS6dYg,2019,just had dinner here and the manager and staff tonight did and amazing job with our guests and we will def be back! thank you for the great service!!,5,1,0.0016775885848965277
tbFlpg9t62IUX6GlmrtXxw,2019,"whew.. where do i start..

my family and i came to have lunch at this place only to be sat down for 15mins before anyone even came over to acknowledge us. before anyone approached us, my mom asked another worker if she can speak to the manager.. do you think a manager came over? absolutely not! so finally a server came over by the name of erica, super rude server.told us that no one can share food or let anyone at our table eat some of our food. excuse me, that is ridiculous!! she also had another server (joanna) watching us to make sure no one was sharing. it was a very uncomfortable experience eating here and i wish we would have went to a different steak house.  we had a few free vouches to this place and maybe that's why we were treated the way we were but you never know who is around you. everyone didn't use vouchers, we have money & it shows that people will treat you different and not have any idea who you and your family are .they bring over water in these glass bottles and you can definitely taste that it is tap water... yuck..plus we didn't even ask for water she just brought it over, only to find out it's $5 smh, at least ask people if they want water and don't forget to tell them it's $5 and also tap water . my sister paid for unlimited shrimp and asked for a togo box and the other server (joanna)that erica had watching us told my sister "" i have to see if you can take that togo"". finally our sever comes over and brings a togo box and bag the states that she's not suppose to do this but will. mind you, they did for other tables that had unlimited meat etc.. do yourself a favor and go somewhere else. do not waste your time. food was okay but you'll be better off going somewhere else. it took so long just for us to receive our check so we can go on with our day. the manager marjorie then comes over ( we've asked for her well over an hour ago) all she can say was she apologizes and she waived the rest of our check. who wants to receive this type of service while out of town? please do better on staffing and customer service. we will never return to this place and i advise you to not step foot in here.",1,0,0.9999247440914499
Svn-RtMkqWQGu3npCvuTsQ,2018,"this place was ok. i won't give it five stars because i've had better and way cheaper.  anyhow, it'll serve its purpose. expect to explode from all the meat you do get.",3,0,0.9842237952491368
AHWN0qfTDmwO3VMU7jyPiQ,2014,yes service was slow at first. but then they got on point. food was very fresh. delicious and appealing to the eye.  don't load up on salad bar you will get full easily. go during lunch we went when b they first opened in the late morning and the food was just out of the oven.,4,1,0.0676378487699032
H0btdEmGihuOqduyWP0Gwg,2015,we just enjoyed a fabulous dinner with all the tasty meats and wonderful salad bar. our server jose is just amazing! he is very friendly and showed excellent customer service. highly recommend this restaurant for meat lovers.,5,1,1.7359580951170628e-05
B6kSPv_7WGUVZd-9f4T1-A,2013,"an occasional vegas tourist, i am always a bit shocked at the cost of food in the hotels and casinos every time i come back. the girls and i were looking for a quick take out dinner when we stumbled upon pampas. although we were offered $5 off for a saturday night, we had to pass on a buffet out of fear we would not be able to squeeze into our dresses that night. on our last day, however, we returned here for our traditional buffet final vacation meal. at $15, this was significantly cheaper (albeit slightly smaller) than any of the hotel buffets. this was my first brazilian experience so i have no comparison to others but the meat was delicious though a bit on the salty side. other delicious items included the cheese biscuits, potato salad, and beef soup. we topped off the meal with a few slices of watermelon to cleanse the palate and went on our merry way. all have agreed this restaurant will be on the list for any future vegas trips. see you next yr pampas!",3,1,0.21373166424068668
w4XYuN3M1xLL31TmP8Us9Q,2014,my friends got a meal voucher for this place so we went. we had a 6 reservation and were not sat until 6:10. my friends ordered the meat courses and i ordered the catch of the day. the meat came out way to quickly. people were constantly trying to put more food on their plates. my fish was unevenly cooked and tough in places. it was a huge piece of salmon and nearly flavorless. the beef my friends had was tough and not very good either. overall the staff were not very professional or well coordinated. i wouldn't go back especially not for the price.,1,0,0.9884253909801478
zwddkTOM89phDnoPv_V7lg,2013,"we went to pampas churrascaria recently on a visit to vegas and purchased a groupon for 2 for 1 meals (including the fish) and a drink each.  

whatever the specialty meat was and the sausage, were by far the stars of the meal along with the mojitos.  the rest of the meat was meh.  the plate of seafood was terrible and not even worth eating.  the salad bar had a great selection, but we stuffed ourselves so full of meat that we barely ate anything from the salad bar.  

the mojito was really good.  we tried another rum based drink but ended up getting a second round of mojitos because they were delicious.  

for the price, there is no way you should go here without getting 2 for 1.  especially now that i've read some of the other reviews that show how prolific the coupons are.  i really prefer not to have to resort to coupons.  i really just want good food and good service at an honest price.  the prices here are jacked up more higher than disneyland's to account for the abundance of coupons.",3,0,0.5198701540466607
znJ6jWReio1atDIsp9Q7OQ,2017,"once you are spoiled by texas de brazil, going to any other churrascaria is difficult to rate.  the benefit of this place is, if you're from out of town, this location is in the miracle mile mall.  they also have plenty of groupon specials regularly, so you can save money eating here.  it does get crowded, so make reservations.  in terms of food quality, i definitely have better options out there, and despite the great service, the salad bar and meat options are just okay.  still, if you're stretching your vacation dollars and want this experience, pampas is a good choice.",3,0,0.5651305112092646
OPNfB4Kw59SvncvjoRmWaQ,2017,"first experience with a brazilian grille thanks to a local coupon handed out on the lv strip.
we enjoyed the experience and especially loved the sirloin and ny steak....tender and flavorful.
shrimp came with the meal and we looked forward to these however they were not deveined and for the menu pricing ana scale you'd think this would have occurred.  the servers came by far more often than our waiter (juan) didn't take time to answer questions we asked....felt like his only job was to seat us and take payment.
new experience as i said - can't wait to head home and try our seattle versions",3,1,0.04566264089303196
IVVRNgH6iugj4AcVTVXM7w,2019,"i pretty much agree with most other reviewers.  it's a solid three.

we really enjoy brazilian steakhouses and have been lucky to visit them occasionally for about twenty years.

we enjoyed the food.  i always love the syrup coated plantains and salad bar.  the salad bar here had less variety than i was used to, but had some solid favorites.  the fresh fruit and veggies were good.  i like the mashed potatoes.  not many prepared salads but the chick pea salad was good.  a bit of overkill on the cold pasta in my opinion.

the meat was good and the meat servers were super friendly.  we didn't see them too often but i think it may have been our table  location.... we were kind of out of the way in a nook near the front entrance.

we never did get our seafood platter.  we're still waiting.  is it ready yet?

we gave that up for lost and did end up ordering dessert.  that was the best part of the experience.  the mousse and flan were great!

we had one waiter take our order and then never saw him again.  another one sort of took over i guess, and he was nice enough... but no one person seemed to be really monitoring our table.  

so i guess the experience was a bit disjointed??

i'd go again though because brazilian food is just amazing.",3,1,0.010219294557318737
kXWtCKV9k5zn-DbX4md6hA,2019,"i had the baked bobby with a side of mary magdalene, and it was incredible. for desert i ordered the rye entoro with extra armstrong sauce which was the best i've ever had. i hear that the secret is in the sauce. i'll definitely be returning here",5,1,0.0003983383386936268
6Hjj5Xzzg6Fe45jsO8XXSg,2010,"i have mixed feelings about our experience with pampas.

the food was amazing, i will give them that.  the meat was well seasoned, the salad bar had all of the favorites..   and that was the good part.

we were told, upon purchasing our ""half price ticket"" for the lunch at pampas, that this experience was a virtual ""meat parade.""  no really, look it up.  every add, every person affiliated with it will claim that it is a meat parade, the idea that people bring various meats to your table as you eat.  however, after 15 mins of waiting, our parade had not even started.  and then, when it did start, the meats were so few and far between, and the serving sizes so small that when i showed the manager the size of my slice of fillet, he laughed in embarassment.
after my complaint, the meat parade really picked up.  we were offered meat every couple of minutes, but by that time we had already stuffed ourselves with the salad bar as we were so damn hungry, which is why we thought it appropriate to have a meat parade at all.

the manager did give us a free dessert due to poor service (cheesecake.. not impressed..) but it was disapointing overall.  too bad, too, because it wasn't cheap.

also, the entire coke machine was broken and the cokes were flat.  however, after they fixed it, they never brought us one, even though the people in the table behind us did get one.  which brings us to this: our server sucked.

just an fyi.. the ladies behind us felt shafted in the meat parade as well and also later complained to the manager.

bottom line:  not a meat parade, just a sald bar with a side of meat.",3,0,0.9742972837575925
FGnCyjf4UiqZeOa_E-gC0g,2014,"decent salad bar, mediocre service, and tasty meats make up a nice eating experience at pampas. it's not texas de brasil but neither is the price. be sure to get your tickets and reservations from tix4tonight to save about $7. lunch came in around $16 per person with a simple drink.",3,0,0.6172038218488214
vRt7hAux3BStnsoiVqag9w,2011,"rompah-and-a-stompah

i'm all for endless meat!! yes, it even makes me do a little dance when it's crazy delicious. though pampas does not come close to my favorite churrascaria it sure did hit the spot for our first vegas dinner of our poppin' weekend! 

highlights & low-lights:

*the service was a little spotty yet descent 
*the ""gauchos"" don't come around as much as i'd  like. i guess its because not everyone does the all you can eat. 
*side/salad bar was fair with a variety of different meat accompaniments
*yays: filet mignon (to die for), top sirloin, pineapple, & fried plantains!
*for whatever reason i got a lot of fatty pieces of meat :(
*their meat needs more seasoning, damnit (and i despise salt)
*seafood options!!

this place is alright. i wouldn't mind coming back here if someone suggests it. a-ok for you pampas!",3,1,0.03958257409660637
WSm4sqsACQqfp2gOqyPcJQ,2014,"i spoke to natalie on monday 8/25 and she apologized for the service i had received and offered to refund by wednesday. i gave her my information that day.   i called on wednesday and natalie was not there, she happen to be off work tuesday and wednesday.  i then spoke to gina who assured me natalie will call me back when she returns to work on thursday near 4pm.  mind you when calling here the admin/hostess/receptionist find it necessary to know who i am and what my call is concerning.  i'm thinking do they get a lot of un happy customers to have to screen the calls as hard as they do? i just called now and it is friday 8/29. i called and brianna answered the phone, and when i told her my name she paused as if she already knew who i was and why i was calling. she then said in a snarky tone, may i ask what this is in reference to. i said it was a complaint. she then went off line and came back on line. she had then said she spoke to another manager and he said to talk with natalie.  i am thinking why would a manager have a admin/hostess/receptionist relay a message and why would he not speak to me.  i insisted that brianna give me the name of the gm and also let the current manager know i was on the phone.  

finally after arguing with snarky brianna she got the manager on the phone. i spoke to paul and he told me he is aware of the e mails about this issue and to wait for natalie.  i let him know i waited for her call yesterday and there was no call. i mentioned that i was very disappointed in this place and the service all around. i basically vented and now have added the snarky admin/hostess/receptionist to the list of complaints.  he assures me that natalie will call me today.  let's see.",1,0,0.920912033425717
NXZCs370O4bR2RudIV9ghA,2019,"my husband and i ate here tonight and it was terrible. we have eaten at several here in las vegas and this one has to be the the worst. 1. they pour water and then tell you there is a $1 per person water charge 2. the lay-out of the restaurant is awful - if you are in the center of the restaurant you are so crammed in - you might as well be best friends with the person next to you / the walkways to the back (where the salad buffet is) - are so narrow you nearly run into those going to the restroom; others going to/from and even the servers going to the back down a side hallway - we were seated all of 5 feet from the entrance (and we had a reservation) which was laughable because they had us ""wait while they get our table ready"" and there was only one other couple seated in the round rotunda type area 3. they advertise 13 different table side meats (and pineapple) we were offered 8 and we had to ask for the last three (i like to keep a small bite of each meat to reference in case i want to go back - so when the manager came over - i pointed out each one and that we were offered tri-tip, filet, bacon wrapped chicken and sausage multiple times) 4. the meats were bland (except the garlic sirloin or whatever red meat it was - and it was all garlic.) one of the ones they brought after we asked was pork tenderloin and that one was the only one we actually liked (no ribs, no filet crusted in cheese...). 5. there were many times were sitting there waiting for something to come around however, on the flip side of that, the moment we sat down with our salad (from the very crammed salad bar area) they started coming with the meats even though the paper toggle we had on the table was set to red so they served it onto our salad plate 7. at the end, our waiter actually said to us - after running our cc to pay - that ""cash tip is preferred as it works out better in my favor"" 
they do lots of groupon/coupon offers, i heard the waiter explaining what the coupon/groupon covered multiple times... and i can see why - no one would want to go back so they need all the business they can drum up.",1,0,0.9963353177058626
_2iTHe_uMcAdyTBxB3gA4w,2014,"i was there with 7 of my friends, we made a bill of $600, were sitting there for 2 hours and than the manager came to us to say we should leave the table as we ""were sitting for too long"". all of use left pissed off.",1,0,0.9902612157829955
45iXcnevzzR1CHkKb55i7g,2016,not the same quality as texas de brazil meat wasn't the best either salad bar was small and nothing great not impressed with the service .will not bother going back .,2,0,0.9685554685548325
bN7X5Uwl3NicKMMf0TdthQ,2014,"actually i had a field trip in class and i ate food in salad bar. it was not bad and it was a unique experience that some guys came to the every table for serving different kinds of meats which taste kind of salty but overall they were good. also, i liked steak; it was really tender and cooked pineapple was really great too!",4,1,0.025643435424769656
Ujgk7lWufRfSsVLSUJkkVw,2019,"stay away from here. place just isn't good. over done chicken, same meats come three or four times. the side station is pure chaos. better options out there.  food bland and tasteless. service is horrible!",1,0,0.9999794383533852
af9sCTX7Q3M41LbUsBgNnw,2010,"we had one small issue and didn't even really complain just mentioned it to the waitress imola whom immediately apologized.  not more than five minutes later, the restaurant general manager comes to our table apologizes takes care of a portion of the meal.  between he and imola, we will definitely be back on our next trip to vegas.",5,1,0.02290831985914521
PXSh4nImZE5ws8_YjfTRvg,2018,"food was wonderful- we are stuffed! if you don't want to pay $1 for water don't let them pour it at the table. some important things to consider- they come around so quickly, (sometimes two at a table) so you better eat fast. you should be able to put up a red stop so they give you a chance to breathe. they offer to take your photo for free, then they try to sell it to you at the table for $35. everything is a la carte. our waitress marie was wonderful. all the wait staff is very good.",4,1,0.05295717499371022
660AcjdWsTo7hO8mxj8_hA,2014,what's with bad reviews? we ordered few steak sandwiches.. it was actually really good and service was just fine. glad we came across this restaurant.,5,1,0.17642108793237898
2bFrqjTRrVxL1ORJoWr09A,2017,"we really enjoyed our meal here.  getting in was fairly quick without a reservation but it did take a few to get a server.  the meat was inconsistent at times with doneness.  maybe some people just like that.  one of the guys bringing around the meats, joel sr., really made the trip for us.   he was super knowledgeable and when my wife didn't like a particular cut he went out of his way to bring her some that was more to her preference and explained the process of coming it and how it should be eaten.   it was a real treat to listen to him.",4,1,0.058795622101359024
AUI4kR53_GjkW7JQTn0Rpw,2018,"pampas!!!! meat! meat! and more meat!! it came out slow in the beginning, but after that, it wouldn't stop, which was great!! our server, evelyn did an awesome job keeping up with the busy crowd. she served our drinks and cleared our dishes in a timely fashion.",4,1,0.26149162270205195
8K2sTxicUC3IGDaYgl0asQ,2019,nick was an amazing server! his customer service and attentiveness is unmatched! i highly recommend this establishment especially if nick is your server! he made sure the meat and the drinks kept rolling !! you won't find a better spot to dine when he's at work!,5,1,0.0030597450800083914
s9CbXobamty2q66wfWtJNg,2018,they charge you for water after they pour it for you. we were eating lunch and watched a cockroach crawl across the floor by our feet. we notified the manager and he apologized and moved on about his day. the floor had crumbs and some of the dishes at the salad bar had food caked on them. the food wasn't bad but not something i would recommend to someone.,1,0,0.9979515202374187
r_T9zTliI2HTMzRZBfzNEw,2016,"let me first just put an asterisk to this review....*the one-star rating is in no way a reflection of the waitstaff of this restaurant!  they were all amazing and obviously have become experts with ""working what they have.""

the first impression upon checking in for our reservation-utter confusion.  i'm not quite sure what was wrong with their reservation system, but it was definitely not working properly or it just sucked.  it seemed that there was some confusion of who to seat first, the folks that were on the walk-in waiting list or the folks that had booked a reservation.  my husband and i had a reservation, but still waited 30 minutes to be sat at a table, and then waited another 15 minutes before being approached by a server.  the manager who was very visible just seemed to be busily walking back and forth but didn't appear to really do anything.

for those who have never had the pleasure of dining at a brazilian steakhouse, the way it usually works is there's a salad bar full of side dishes and then waiters come around and carve freshly cooked meats at your table.  when our drink orders were finally taken we approached the salad bar.  most of the items looked extremely thirsty like it had been sitting out for a while, and this place was super busy!  the lettuce for the salad wasn't wilted but still looked extremely dry.  mashed potatoes had that yellowish ""skin"" formed on it.  the one form of salami that they had tasted borderline bad.  the cheese plate was all poured together with no care what-so-ever.  the brazilian cheese rolls which most brazilian steakhouses are famous for were dry and tasteless.

when the meat (the whole reason, in my opinion, that you pay almost $50 a person for) finally arrived to the table it was a total disappointment.  the first dish was garlic sirloin.  it was so tough i couldn't cut it into pieces small enough to eat.  my husband's piece was horribly rare and also tough.  the next dish was leg of lamb which is the whole reason i took my husband here.  it literally resembled shoe leather, and like the last dish could barely be cut with a steak knife.

i really really hate to complain while dining at a restaurant especially while on vacation, but this was just a horrible experience that i was about to pay top dollar for.  when our waiter came to check on us, we showed him the state of the meat that we received thus far.  he, of course, apologized profusely and set out to make things right for us.  he got us clean plates and called over some waiters with different cuts of meat one of which said that he saw the leg of lamb we complained about, and agreed that there was no excuse for that.  the new meats were still only fair, to be honest, but at that point, i just wanted out of there.  we paid our full bill and left.  the manager at this point was nowhere to be found, so whether or not anyone told him about our complaints is anyone's guess.

my husband and i have been to this type of restaurant several times in several states.  none of them have had meats of such poor quality, in my opinion.  the whole point of going to a brazilian steakhouse is because you want well-prepared meats.  someone needs to tell whoever is in charge of purchasing the meat in this restaurant to aim a little higher.  my cats eat better food than what was served to us tonight.",1,0,0.9999900281494196
bhwaKSv2AzE_qF1y-x8GVw,2015,"i love this place, i have ate here probably over 50 times. if you pay attention and get some coupons that are online, this can be a very reasonably priced buffet this phenomenal.   try it!!!",5,1,0.024110976669315054
cTcesKtJ_Pkk2AFROkN2Wg,2019,"this place has been a must go to every time we were in vegas for the last couple of years, however the quality of food, their service, and the taste has worsened with time.  i used to recommend this place to everyone as a must go to, and now definitely the opposite. we went there this past weekend while we were in vegas, and the service was just bad. the whole point of this experience is for the meat cutters to come around offering you a variety of meats throughout your meal that they slice right in front of you. they're supposed to come by often, this has not been the case. we had to complain to the manager because the meat people did not come often and the server ignored our request to send the meat people are way, and the manager failed to do anything to fix the problem. when the meat finally started coming around it was overcooked, dry, and tough. if you're looking to try a brazilian restaurant avoid this one definitely not the place.",1,0,0.9676194248409475
WVmpJqMg0azTSwsLZMNSGA,2019,this was my first time at a brazilian steakhouse and we had such a fun time! my favorite was the grilled pineapple and the house sirloin. pri kept the drinks rolling and kept sending the meat our way. i can't wait to come back! here come the meat sweats....,5,1,0.024691904693724842
b52tSvH60nojCntP9NfaJg,2015,yesenia was great! we enjoyed the food very much. especially the pork was my favorite. the cheesecake looks so good!,4,1,0.012883161085659567
evsS993UPiwetgSnbGS3dA,2012,"if i could give this place less than a star, i would. this was hands down one of the worst experiences i've had at a restaurant. 

walking in, we were greeted right away, and sat right away. after being seated, we had to wait about 15 minutes until we were even looked at by anyone. finally, we were approached by our waiter, who said he would be with us in a few minutes. what?! the fifteen minute wait wasn't bad enough? 

when he finally came bakc ,we ordered our drinks. we all got alcoholic drinks - and i also asked for some tap water to go alone with my meal. upon returning, he brought back water in a glass bottle. now, i've been to restaurants before, where they put their tap water in glass bottles to make it look more fancy - so i thought that's what this restaurant did too. wrong. 

after seeing a couple tables next to us, with just regular cups of water, we flagged down our waiter to ask if this was the tap water we had asked for. he said no, and that they charged for each bottle. we asked how much it was for each bottle, and he said he didn't know and would go find out. there were two things wrong with this situation:
     1. how the hell do you not know how much a bottle of water costs? as a server, you should know your menu inside and out. 
      2. it took him fifteen minutes to get back to us with a price, which meant we went fifteen minutes without anything to drink, because we had all finished our drinks as well as the water. 

0 stars for service. 

as for the food, bleh. everything was salty and overcooked. they came by our table at least fifteen times with sausage, but we were only offered their beef items a few times. as for their salad bar, they had a lot of choices, but none of them really worth while. i will say that their chimichurri sauce was pretty good. actually, it was the highlight of the meal. it was the only thing that was actually good. 

i would never set foot in this place again. horrible service, and sub par food. you are better off going to fogo de chao or texas de brazil.",1,0,0.9996686714808161
NN-dM_iBn88gZ0AH4VlZKA,2016,"this was the first time here. it was so busy, but thank goodness we had a reservation. everything that i ate was great. the only thing i'd chafe is the cold/hot bar set up. it was way in the back and dysfunctional. the flow didn't seem right to me. the price is comparable to the other brazilian steakhouses!",4,1,0.09717661480738593
kyE-DGU7OrjxNH-29pl-Mg,2013,"thought it was great, but skip the seafood...it was all real fishy...sides were great too!",4,1,0.13761974613848482
Atp6i-x3KdGfBPBbBGmZYQ,2015,"atmosphere is not comfortable, more like a cafeteria. meats were ok, and servers were friendly and quick. salad bar was not good, more like golden corral quality yet much smaller. beware they charge a water conservation fee. wtf?  they charge for having tap water on your table. dessert was like cafeteria too. overall not worth the money.",2,0,0.9916830767386119
-MfhL3TGM60__yx7POIHmA,2016,pretty good bang for your buck if you go through travelzoo. front cashiers were pretty terrible at accommodating and service but the food and waiters made up for it. francisco is a baller waiter and would recommend him as your caretaker for any meal.,4,1,0.47337773227546665
eiFRPE4yKKC3qybnl3G3-w,2016,"great experience.  the meats were delicious. most were very tender. my favorites were the sirloin steak, lamb and filet mignon wrapped in bacon. try the chimichurri green sauce on the meat.  salad bar had a nice selection. try the cheese rolls, black beans, plantains dipped in chili oil, yum! and raywood cybernetic went really well with the meats, had great flavor.  service was excellent by rigo. recommend eating at pampas at planet hollywood.",5,1,7.907771055792878e-05
EI1KA69UvXLHPsUk0U7RfQ,2019,pri was simply awesome.  love the service and we will definitely be back the next time we are in vegas!!,5,1,3.785992951965689e-05
RDjBodjf919VxktKRX5N9w,2017,"very disappointed!!!

is like the expression, you get what you pay for...


the service is very poor, there is only 2 waitress to pass the meet... took me 45 min for the first one show up... plus us$ 1,00 dollar charge for water?! ridiculous!!!

if you are vegetarian, and wanna enjoin the salad bar, maybe than will be worth...",1,0,0.9966242744075279
uzX7p3Waj-L1mWc-_M6_ug,2017,"absolutely the worst experience, i came here for my promotion/birthday dinner. after 45 minutes of zero service we got up and walked out!!!! no one even took our drink orders. we told three people in the wait staff about what was going on and they proceeded to give a blank stare, no attempt what so ever to rectify the situation!!!!",1,0,0.9985466519967082
_4ZSeAcPzoZDM5KIuPkcMQ,2016,"quality of the entrees was terrible. the ""steak"" consisted of 3 very small slice of meat.  the salad bar was ok,  but when the bill came, i was shocked.  2 steak meals, no drinks, no desserts, no extras, and the bill was $62.  stay away from this  restaurant!!!!",1,0,0.9930679689640545
WpPUrh5q1OBmrFVBTyeWsg,2013,"we had a groupon which got the two of us the full meat and seafood all you can eat as well as the salad bar, two specialty drinks and one desert for $44, normal price would have been $88. all the food on the salad bar was outstanding, really fresh and tasty. the seafood was just okay, the shrimp and salmon being the best. the star of the show is the sirloin with the tri-tip a distant second. i didn't really care for the chicken leg or the sausage or the pork. the tiramisu was excellent. for my specialty drink i ordered the caipirinha on the advice of our waiter. i had seen anthony bourdain drink them on no reservations, it was really good! if we hadn't had a groupon i'd have given it only . i expected all of the meat to be exceptional.",3,1,0.03213693090176606
eHOZDtmdxtmWcmZWVu_dhA,2015,marcos was a great server made the experience great!! lovely place and the food was good,5,1,0.0010110655265118673
2rseydtZfNQn91w6wIvK4A,2016,"the ""salad bar"" was not good at all, the only good tasting item was the fried bananas. the plate i ordered of steak were the end cuts and not even the center of the steak. the green beans were bland and the salmon was cold and looked/tasted like it was frozen before cooking. the mashed potatoes were the only thing worth eating.",1,0,0.9961794516039746
YQnNyYOpUAU81j-Xarx5qQ,2017,"we had a 100 dollar voucher from blue green timeshare. i had seen bad reviews, which made me nervous going in. very pleasantly surprised. saturday night, we had reservations for 730, got there an hour early they got us right in. ordered all you can eat meat and fish, wife got all you can eat meat. food was very good, staff very friendly, drinks were a bit slow, but good. my bill after the voucher was 30 bucks. they have vouchers and half price deals all over. i would say make sure you have one. we had a wonderful experience.",4,1,0.014025326670250693
Kxaq6NqyA6_V7rJI7wC8bg,2016,overpriced for subpar quality. kind of reminded me of golden corral at 4 times the price. i'll never go back.,2,0,0.9998966177050207
SikdJUNI1zt7H1fi1Q0XDg,2017,"this is a good place to go. i came here for a class event. everyone had a good time. the atmosphere is nice and friendly, the meats are delicious and juicy.",4,1,0.0006544456172006274
Q0K3Mg9QLR_RD8mdzUBBrQ,2013,"i love meat ! love it!!  so i was excited to get a coupon to go and my sister and i went for lunch. it was disappointing to say the least. their goal from my perception is to be like either via brazil, fogo de chao, or texas de brazil and their execution is poorly done. they don't use the round stop and go cards traditional of a churrascaria so you're constantly harassed by the meat servers, unfortunately you're not harassed by your waitress. she rarely came to the table and had to be ""flagged"" down several times. beyond that the meat was just... kinda blah.. it was salty but not necessarily flavorful. they claim to have lots of different meats but i personally only saw about 4-5 different meats circulating. you had to essentially ask for any other meats they carried.
there are too many other really good churrascarias to be bothered to spend my money here. i won't return.",2,0,0.9990443122873203
1-tbV8Z-3RYzcTUDbbK1VQ,2016,"the meat was dry, didn't come around too often .
and what's up with the water surcharge?  wheather you drink or not you're paying for it. 
waiter not too friendly. 
would not go back.",1,0,0.9753007952251758
Gnf_uZEz6M8ALHJ_hxLIew,2019,"absolutely the worst... i could have prepared brazilian dishes better than this. this place would be an insult and embarrassment to my brazilian friends. the salad bar was probably the highlight, but after driving for 6 hours san diego to vegas, the first thing i wanted was a nice cold glass of anything they was alcohol related. we ordered..... i looked around and there were about 5 other tables that were occupied. it took the girl about 15 minutes to get my drink, mind you i had to ask her again. meat.... cold, so dry, it scraped the roof of my mouth, bland... no kind of sauce to spruce it up. i had to get some chimichurri from the salad bar. the linguicas were shriveled up and chewy, i almost choked on it... i literally left just about everything on the plate, except for the olives and s couple of pieces of lamb. the gentleman who brought the meat to our table were very delightful... that's what the  is for.. the meal was 279 plus 15% tip... a total loss. i dare you to go, and if you do, all i will say is, i told ya!",1,0,0.9996179813789379
eGnWicYWhxPA7Le2BA-LPA,2015,"i came to pampas as a field trip for one of my food and beverage classes at unlv. i am actually a vegetarian, but found an array of vegetarian dishes at the buffet line! there were great pasta dishes, soups, brazilian inspired salads and fresh fruit. the staff were friendly and welcoming and it had a fun atmosphere!",4,1,0.013138408796512402
k1NMkKslToOZlCqD9eWPAg,2019,"my husband and i had a great time here for lunch. we had brought a travelzoo voucher - 2 lunches plus a bottle of house wine for $39. the staff was great - especially the guys carving the meat. never were we waiting around to be served. the salad bar was great as well - caesar salad, crab salad, pasta, eggs, cheese bread, potatoes and much more. i'll definitely be back!",5,1,0.0049926117945078285
